,matchId,timestamp,timeAgo,clubs,players,aggregate
0,121144098500048,1693539905,"{'number': 18, 'unit': 'hours'}","{'62013': {'gameNumber': '7', 'goals': '4', 'goalsAgainst': '2', 'losses': '0', 'result': '1', 'score': '4', 'season_id': '132', 'TEAM': '36', 'ties': '0', 'winnerByDnf': '0', 'wins': '1', 'details': {'name': 'Tri Link', 'clubId': 62013, 'regionId': 4543827, 'teamId': 36, 'customKit': {'stadName': 'Old Trafford', 'kitId': '294912', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '12706617', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161116'}}}, '1184143': {'gameNumber': '7', 'goals': '2', 'goalsAgainst': '4', 'losses': '1', 'result': '2', 'score': '2', 'season_id': '109', 'TEAM': '234', 'ties': '0', 'winnerByDnf': '0', 'wins': '0', 'details': {'name': 'ILUMINATI504', 'clubId': 1184143, 'regionId': 5723475, 'teamId': 234, 'customKit': {'stadName': 'Tottenham Hotspur Stadium', 'kitId': '1916928', 'isCustomTeam': '0', 'customKitId': '7852', 'customAwayKitId': '7622', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '1841428', 'kitAColor1': '4133724', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99160123'}}}}","{'1184143': {'170002319': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '7', 'passesmade': '6', 'pos': 'forward', 'rating': '5.80', 'realtimegame': '941', 'realtimeidle': '12', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '3', 'tackleattempts': '3', 'tacklesmade': '0', 'vproattr': '091|091|088|090|072|083|078|092|068|088|060|099|074|094|071|091|095|084|084|066|079|052|093|092|057|050|091|077|089|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'FarruCR'}, '187950375': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '11', 'passesmade': '9', 'pos': 'midfielder', 'rating': '6.60', 'realtimegame': '940', 'realtimeidle': '47', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '0', 'tackleattempts': '8', 'tacklesmade': '3', 'vproattr': '078|085|072|072|086|099|086|092|083|086|097|069|085|075|075|070|072|071|077|087|087|093|071|073|091|086|066|070|070|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'FlashyKILLIAN'}, '296468993': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '1', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '15', 'passesmade': '9', 'pos': 'midfielder', 'rating': '7.70', 'realtimegame': '941', 'realtimeidle': '13', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '1', 'tackleattempts': '3', 'tacklesmade': '0', 'vproattr': '093|093|082|092|075|088|066|092|065|085|064|093|091|096|087|088|088|095|068|080|085|055|086|083|063|059|082|091|081|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'BadMoFoe7x'}, '1024383540': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '1', 'goalsconceded': '4', 'losses': '1', 'mom': '1', 'namespace': '2', 'passattempts': '16', 'passesmade': '11', 'pos': 'defender', 'rating': '7.90', 'realtimegame': '941', 'realtimeidle': '49', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '1', 'tackleattempts': '7', 'tacklesmade': '3', 'vproattr': '076|084|062|062|088|081|085|088|085|087|085|064|071|070|070|062|067|060|086|072|077|093|070|070|091|096|063|065|065|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'AJsotelo8'}, '1331407073': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '20', 'passesmade': '14', 'pos': 'defender', 'rating': '6.70', 'realtimegame': '941', 'realtimeidle': '1', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '0', 'tackleattempts': '2', 'tacklesmade': '2', 'vproattr': '080|088|076|075|088|094|090|088|091|086|098|076|078|082|075|077|073|071|089|087|087|096|069|072|094|093|071|071|070|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'xXSt3V3nXxCRCxX'}, '1982007381': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '13', 'passesmade': '13', 'pos': 'midfielder', 'rating': '6.80', 'realtimegame': '941', 'realtimeidle': '5', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '0', 'tackleattempts': '6', 'tacklesmade': '0', 'vproattr': '092|096|085|087|076|089|081|092|071|083|064|085|092|089|090|088|085|084|071|083|088|073|084|084|075|075|074|079|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'supremeCoder27'}, '1004246707222': {'assists': '1', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '21', 'passesmade': '14', 'pos': 'midfielder', 'rating': '6.80', 'realtimegame': '941', 'realtimeidle': '7', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '0', 'tackleattempts': '9', 'tacklesmade': '4', 'vproattr': '093|086|090|092|069|078|064|085|062|083|070|088|090|099|093|089|078|079|066|091|096|067|069|082|069|065|073|098|082|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'BAIRON47'}, '1007333797909': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '4', 'losses': '1', 'mom': '0', 'namespace': '2', 'passattempts': '15', 'passesmade': '13', 'pos': 'forward', 'rating': '6.50', 'realtimegame': '941', 'realtimeidle': '3', 'redcards': '0', 'saves': '0', 'SCORE': '2', 'shots': '0', 'tackleattempts': '5', 'tacklesmade': '0', 'vproattr': '095|090|084|094|070|076|073|085|066|088|060|099|073|095|071|089|095|078|087|064|080|050|082|092|059|052|095|078|088|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'Yoelbarber'}}, '62013': {'172491289': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '12', 'passesmade': '12', 'pos': 'midfielder', 'rating': '6.70', 'realtimegame': '941', 'realtimeidle': '2', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '1', 'tacklesmade': '0', 'vproattr': '084|091|063|074|073|083|090|095|092|081|093|072|080|079|086|069|072|075|082|069|081|090|079|078|089|086|068|074|071|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'LumberJack Tim'}, '172526738': {'assists': '2', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '26', 'passesmade': '19', 'pos': 'midfielder', 'rating': '7.50', 'realtimegame': '941', 'realtimeidle': '4', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '1', 'tacklesmade': '1', 'vproattr': '094|098|088|093|074|082|064|085|065|085|064|091|089|096|087|089|092|081|075|081|089|055|081|082|065|059|086|082|080|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'UrNtMyDaaad'}, '183715335': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '4', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '3', 'passesmade': '3', 'pos': 'forward', 'rating': '7.80', 'realtimegame': '3728695', 'realtimeidle': '36', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '6', 'tackleattempts': '6', 'tacklesmade': '1', 'vproattr': '086|095|078|087|075|078|093|085|079|089|060|098|076|092|073|092|098|085|089|073|075|056|096|092|053|046|088|075|090|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'My Seraph'}, '184608317': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '12', 'passesmade': '9', 'pos': 'midfielder', 'rating': '6.50', 'realtimegame': '941', 'realtimeidle': '4', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'vproattr': '091|099|082|076|086|092|078|085|081|085|064|084|088|078|082|081|094|085|072|090|095|058|090|083|066|062|084|080|081|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'II Power III'}, '1064046190': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '32', 'passesmade': '26', 'pos': '', 'rating': '6.80', 'realtimegame': '941', 'realtimeidle': '0', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '5', 'tacklesmade': '3', 'vproattr': '088|087|091|090|074|090|075|092|077|085|085|089|092|096|081|094|071|080|066|093|097|077|069|080|074|071|068|088|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'Lodgically'}, '1948096156': {'assists': '1', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '15', 'passesmade': '10', 'pos': 'midfielder', 'rating': '6.40', 'realtimegame': '941', 'realtimeidle': '37', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '2', 'tacklesmade': '0', 'vproattr': '089|097|090|082|077|082|089|085|079|083|076|086|087|084|084|089|078|081|087|092|094|080|078|078|078|068|080|078|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'FireGeno'}, '1004788019349': {'assists': '1', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '10', 'passesmade': '9', 'pos': 'defender', 'rating': '7.20', 'realtimegame': '16703', 'realtimeidle': '38', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '1', 'tacklesmade': '1', 'vproattr': '082|092|069|064|096|089|095|091|098|087|094|068|069|072|070|060|067|060|096|070|084|098|075|070|094|096|067|065|065|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'CherryMINDED'}, '1004900159088': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '2', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '10', 'passesmade': '10', 'pos': 'defender', 'rating': '7.50', 'realtimegame': '941', 'realtimeidle': '32', 'redcards': '0', 'saves': '0', 'SCORE': '4', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'vproattr': '084|094|061|081|093|093|093|099|090|083|093|081|076|087|083|066|065|068|091|075|076|098|074|077|096|090|070|076|068|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '1', 'playername': 'I Steven I 2'}}}","{'1184143': {'assists': 1, 'cleansheetsany': 0, 'cleansheetsdef': 0, 'cleansheetsgk': 0, 'goals': 2, 'goalsconceded': 32, 'losses': 8, 'mom': 1, 'namespace': 16, 'passattempts': 118, 'passesmade': 89, 'pos': 0, 'rating': 54.8, 'realtimegame': 7527, 'realtimeidle': 137, 'redcards': 0, 'saves': 0, 'SCORE': 16, 'shots': 5, 'tackleattempts': 43, 'tacklesmade': 12, 'vproattr': 0, 'vprohackreason': 64, 'wins': 0}, '62013': {'assists': 4, 'cleansheetsany': 0, 'cleansheetsdef': 0, 'cleansheetsgk': 0, 'goals': 4, 'goalsconceded': 16, 'losses': 0, 'mom': 0, 'namespace': 16, 'passattempts': 120, 'passesmade': 98, 'pos': 0, 'rating': 56.4, 'realtimegame': 3751044, 'realtimeidle': 153, 'redcards': 0, 'saves': 0, 'SCORE': 32, 'shots': 6, 'tackleattempts': 16, 'tacklesmade': 6, 'vproattr': 0, 'vprohackreason': 64, 'wins': 8}}"
1,121120476240013,1693533568,"{'number': 19, 'unit': 'hours'}","{'62013': {'gameNumber': '6', 'goals': '0', 'goalsAgainst': '0', 'losses': '0', 'result': '4', 'score': '0', 'season_id': '132', 'TEAM': '36', 'ties': '1', 'winnerByDnf': '0', 'wins': '0', 'details': {'name': 'Tri Link', 'clubId': 62013, 'regionId': 4543827, 'teamId': 36, 'customKit': {'stadName': 'Old Trafford', 'kitId': '294912', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '12706617', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161116'}}}, '412238': {'gameNumber': '7', 'goals': '0', 'goalsAgainst': '0', 'losses': '0', 'result': '4', 'score': '0', 'season_id': '48', 'TEAM': '99040103', 'ties': '1', 'winnerByDnf': '0', 'wins': '0', 'details': {'name': 'liam fan club', 'clubId': 412238, 'regionId': 5723475, 'teamId': 247, 'customKit': {'stadName': 'Eastpoint Arena', 'kitId': '4046851', 'isCustomTeam': '1', 'customKitId': '7649', 'customAwayKitId': '7647', 'customKeeperKitId': '5010', 'kitColor1': '592397', 'kitColor2': '22436', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '14277081', 'kitAColor2': '1909296', 'kitAColor3': '22436', 'kitAColor4': '1909296', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99040103'}}}}","{'62013': {'171647764': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '17', 'passesmade': '17', 'pos': 'forward', 'rating': '7.60', 'realtimegame': '902', 'realtimeidle': '12', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '5', 'tackleattempts': '5', 'tacklesmade': '1', 'vproattr': '090|096|091|086|088|096|078|085|073|083|064|093|083|088|084|093|088|087|073|084|091|069|092|083|066|063|081|078|081|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'Sauce CastiIlo'}, '172526738': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '38', 'passesmade': '30', 'pos': 'midfielder', 'rating': '7.70', 'realtimegame': '902', 'realtimeidle': '21', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '3', 'tackleattempts': '2', 'tacklesmade': '1', 'vproattr': '094|098|088|093|074|082|064|085|065|085|064|091|089|096|087|089|092|081|075|081|089|055|081|082|065|059|086|082|080|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'UrNtMyDaaad'}, '184608317': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '22', 'passesmade': '16', 'pos': 'midfielder', 'rating': '7.30', 'realtimegame': '902', 'realtimeidle': '10', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '2', 'tacklesmade': '2', 'vproattr': '090|091|070|075|085|091|084|085|083|081|095|077|087|078|086|077|076|073|076|084|092|094|074|071|092|093|072|076|071|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'II Power III'}, '301019012': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '1', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '12', 'passesmade': '9', 'pos': 'defender', 'rating': '7.50', 'realtimegame': '366342', 'realtimeidle': '8', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '1', 'tackleattempts': '1', 'tacklesmade': '1', 'vproattr': '081|091|062|064|095|088|095|098|098|087|093|064|070|072|070|060|066|059|097|080|084|098|072|071|094|096|069|065|066|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'dylhunt01'}, '805318808': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '1', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '7', 'passesmade': '7', 'pos': 'defender', 'rating': '7.20', 'realtimegame': '902', 'realtimeidle': '57', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '3', 'tackleattempts': '2', 'tacklesmade': '1', 'vproattr': '078|088|053|062|091|085|097|098|099|087|090|062|067|069|071|055|061|057|099|076|076|099|086|074|095|095|064|064|066|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'Peixinho l8l'}, '1064046190': {'assists': '0', 'cleansheetsany': '1', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '57', 'passesmade': '53', 'pos': '', 'rating': '7.00', 'realtimegame': '902', 'realtimeidle': '8', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '10', 'tacklesmade': '3', 'vproattr': '083|091|086|088|080|090|088|092|085|085|083|089|090|094|082|091|074|081|071|086|092|086|075|082|081|080|071|077|076|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'Lodgically'}, '1692999429': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '13', 'passesmade': '12', 'pos': 'forward', 'rating': '7.30', 'realtimegame': '902', 'realtimeidle': '18', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '3', 'tackleattempts': '2', 'tacklesmade': '1', 'vproattr': '090|092|087|089|075|084|084|095|075|089|060|099|075|093|072|093|097|084|078|071|082|055|094|084|054|047|086|076|089|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'NutSensation105'}, '1007344139943': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '19', 'passesmade': '17', 'pos': 'midfielder', 'rating': '7.50', 'realtimegame': '902', 'realtimeidle': '12', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'vproattr': '095|097|095|092|072|085|066|092|065|085|064|093|091|096|085|096|091|078|068|086|096|055|071|076|063|059|082|082|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'T1Madman8016'}}, '412238': {'833563235': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '10', 'passesmade': '6', 'pos': 'midfielder', 'rating': '6.10', 'realtimegame': '902', 'realtimeidle': '5', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '4', 'tacklesmade': '2', 'vproattr': '081|086|081|080|075|080|070|085|070|083|064|084|092|086|083|085|093|090|086|093|097|069|091|096|073|071|093|088|084|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'PlushTuna'}, '878512568': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '1', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '1', 'namespace': '2', 'passattempts': '12', 'passesmade': '8', 'pos': 'goalkeeper', 'rating': '8.00', 'realtimegame': '902', 'realtimeidle': '57', 'redcards': '0', 'saves': '10', 'SCORE': '0', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'vproattr': '040|055|032|056|065|048|060|085|040|060|024|020|047|020|027|015|020|020|015|049|046|022|061|015|020|020|015|030|035|090|093|097|096|099|', 'vprohackreason': '8', 'wins': '0', 'playername': 'Joro'}, '1311447412': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '10', 'passesmade': '6', 'pos': 'midfielder', 'rating': '6.10', 'realtimegame': '902', 'realtimeidle': '9', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '1', 'tackleattempts': '16', 'tacklesmade': '3', 'vproattr': '096|096|090|081|071|088|062|085|065|085|064|085|087|083|093|092|085|078|067|070|087|055|079|070|063|059|076|094|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'AfriZyn'}, '1832648749': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '4', 'passesmade': '3', 'pos': 'forward', 'rating': '6.10', 'realtimegame': '902', 'realtimeidle': '15', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '0', 'tacklesmade': '0', 'vproattr': '095|095|094|085|070|079|061|085|064|085|064|089|080|090|093|092|090|078|066|069|081|054|074|074|062|058|081|089|075|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'JKwan'}, '1886673368': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '13', 'passesmade': '9', 'pos': 'midfielder', 'rating': '5.60', 'realtimegame': '902', 'realtimeidle': '67', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '2', 'tackleattempts': '6', 'tacklesmade': '0', 'vproattr': '086|093|070|083|089|089|093|088|081|090|060|096|076|091|073|083|096|079|087|073|074|057|090|086|052|045|088|075|083|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'I Marthy I'}, '1980529201': {'assists': '0', 'cleansheetsany': '0', 'cleansheetsdef': '0', 'cleansheetsgk': '0', 'goals': '0', 'goalsconceded': '0', 'losses': '0', 'mom': '0', 'namespace': '2', 'passattempts': '13', 'passesmade': '10', 'pos': 'midfielder', 'rating': '6.90', 'realtimegame': '902', 'realtimeidle': '14', 'redcards': '0', 'saves': '0', 'SCORE': '0', 'shots': '0', 'tackleattempts': '4', 'tacklesmade': '3', 'vproattr': '086|090|071|077|093|097|085|099|087|083|092|074|085|078|086|072|063|068|080|092|099|094|066|069|092|095|066|082|068|010|010|010|010|010|', 'vprohackreason': '8', 'wins': '0', 'playername': 'BigBigMig12'}}}","{'62013': {'assists': 0, 'cleansheetsany': 1, 'cleansheetsdef': 2, 'cleansheetsgk': 0, 'goals': 0, 'goalsconceded': 0, 'losses': 0, 'mom': 0, 'namespace': 16, 'passattempts': 185, 'passesmade': 161, 'pos': 0, 'rating': 59.1, 'realtimegame': 372656, 'realtimeidle': 146, 'redcards': 0, 'saves': 0, 'SCORE': 0, 'shots': 15, 'tackleattempts': 24, 'tacklesmade': 10, 'vproattr': 0, 'vprohackreason': 64, 'wins': 0}, '412238': {'assists': 0, 'cleansheetsany': 0, 'cleansheetsdef': 0, 'cleansheetsgk': 1, 'goals': 0, 'goalsconceded': 0, 'losses': 0, 'mom': 1, 'namespace': 12, 'passattempts': 62, 'passesmade': 42, 'pos': 0, 'rating': 38.8, 'realtimegame': 5412, 'realtimeidle': 167, 'redcards': 0, 'saves': 10, 'SCORE': 0, 'shots': 3, 'tackleattempts': 30, 'tacklesmade': 8, 'vproattr': 0, 'vprohackreason': 48, 'wins': 0}}"
